Quality	#1 ID	#2 ID	#1 String	#2 String
MSRpar#SP322 1.800 تمت مصادرة كل من اللحوم ،الدواجن، الزبدة،الأجبان والمكسرات قبل عام، في مستودع مخزن لاجرو كولد في شيكاغو. يتم تخزين كل من اللحوم ،الدواجن، الزبدة، الأجبان والمكسرات ،من قبل أكثر من 100 تاجر للجملة في شيكاغو.
MSRpar#SP324 2.400 نائب الرئيس ديك تشيني وميسيسيبي الجمهوري المرشحان لمنصب الحاكم العام في هالي بربور، اعترفوا بأن الجموع مبتهجة . يقول نائب الرئيس ديك تشيني :أن استلام  ميسيسيبي الجمهوري لمنصب الحاكم في هالي بربور يمكن أن يكون جيدا ، بسبب ذكائه في إدارة الحكومة والأعمال الأخرى.
MSRpar#SP325 3.000 عملت الممرضة التي تبلغ من العمر 51 عاما في المستشفى العام ، نورث يورك، أحدث مركز لتفشي المرض . أصيبت إميل لاروزا ، 51 عاما ، بفيروس بالسارس ،بينما كانت تعمل كممرضة في المستشفى العام نورث يورك، أحدث مركز لتفشي فيروس السارس من النوع الثاني.
MSRpar#SP326 2.000 وقد سمح لروش أيضا بخمسة أشواط فاز بها أو أكثر عند بداية  كل من الأشواط الثلاثة الأخيرة سمح لريدمان بشوطين فاز بهما أو أقل ،خلال ستة من تسعة أشواط له .
0	222	222	حول السيد تيرنر حوالي 10 مليون سهم إلى صندوق خيري قبل أن يتم بيعها.	تركت المبيعات للسيد تيرنر حوالي 45 مليون سهم في شركة أمريكا أون لاين.
1	223	223	قام بتوظيف أشخاص آخرين أيضا للمشاركة في هذا المشروع ، وذلك عن طريق إقناعهم باستلام بضائع تم الحصول عليها عن طريق الاحتيال، وكانت مخصصة له.	قام أيضا بتوظيف أشخاص آخرين لاستلام بضائع تم الحصول عليها عن طريق الاحتيال ، كانت مخصصة له
1	224	224	جاء في تقرير مؤسسة جارتنر أن شحنات المعدات لشركة (دبليو ال آ اى )العالمية حققت مبلغ  19.5 مليونا في العام الماضي، أي بزيادة قدرها 120 في المئة عن أعوام 2001،في 8.9 مليون وحدة.	بلغ إجمالي الشحنات 19.5 مليون وحدة في العام الماضي، مقارنة مع 8.9 مليون وحدة في عام 2001.
0	225	225	بدأت الشرطة يوم السبت مطاردة دولية لشيفون بنينجتون ، بعد أن هربت مع توبي البالغ من العمر 31 عاما.	اختفت صباح يوم السبت شيفون بنينجتون ، بعد الترتيب للقاء مع توبي البالغ من العمر 31 عاما.
1	226	226	قام فريق ميتس في نيويورك باختيار لاعب الدفاع لاستينج ميلدج من مدرسة لاكوود رانش الثانوية في ولاية فلوريدا.	ضم فريق ميتس اللاعب لا ستينج ميلدج، وهو لاعب دفاع من ولاية فلوريدا، بموافقة ال 12 لاعب.
1	227	227	الآن، مع آخر ثلاث مكوكات تابعة للوكالة ،والمتجمعة  عقب كارثة كولومبيا، يمكن أن يكون هذا الانتظار لفترة أطول.	في أعقاب حادث كولومبيا والذي خلف ثلاث مكوكات متبقية ، يجب على المجندين الجدد الانتظار لفترة أطول.
0	228	228	بريمر (61 عاما) عمل كمساعد لمرة واحدة ،لوزراء سابقين للدولة مثل وليام روجرز وهنري كيسنجر، كما كان سفيرا على مستوى عال لمكافحة الإرهاب من العام  1986إلى عام 1989.	بريمر (61 عاما) هو مساعد سابق لوزراء سابقين للدولة مثل وليام روجرز وهنري كيسنجر.
1	229	229	روي مور، رئيس القضاة في المحكمة العليا الموقوف في ولاية ألاباما، مثل يوم الأربعاء كمتهم ، في نفس قاعة المحكمة التي كان يترأسها مؤخرا ، ولكنه غير نادم .	مور، رئيس القضاة الموقوف في المحكمة العليا لولاية ألاباما، يمثل للمحاكمة أمام السلطة القضائية لمحكمة ألاباما .
0	230	230	قفزمتوسط مؤشر داو جونز الصناعي (أسهم الشركات الأمريكية الكبرى )مقدار 164 نقطة أو 1.91 في المئة، ليصل إلى  8،765.38، محققا أعلى مستوياته منذ منتصف شهركانون الثاني.	حافظ متوسط مؤشر داو جونزالصناعي ( أسهم الشركات الأمريكية الكبرى) على 97 نقطة، أو 1.14 في المئة ليصل إلى  8.699.
1	231	231	اتهم براينت في مذكرة اعتقال ،في 30 يونيو ،بالاعتداء على امرأة في أحد الفنادق .	وفقا لما جاء في مذكرة الاعتقال،فقد قام براينت (24 عاما) بالاعتداء على امرأة في 30 يونيو.
0	232	232	لم يتم الاعتراف بسيناتور فلوريدا ، بوب جراهام ،استنادا إلى 61 في المئة ممن شملهم الاستطلاع.	استنادا إلى66 في المئة من الذين شملهم الاستطلاع ، فقد كان وضع كيري إيجابيا ، حيث حصل على  نسبة 57 في المئة كرتبة عميد .
0	233	233	ارتفع مؤشر  ستاندرد اند بورز500 الأوسع نطاقا ،بمقدار 3.47 نقطة أو 0.36 في المئة ليصل إلى 977.59.	انخفض مؤشر ناسداك كومبوزت لأسهم التكنولوجيا الفائقة لادن بمقدار 8 نقاط، أو 0.45 في المئة ، ليصل إلى 1645.
1	234	234	كانت النتيجة أنه حطم 24 لاعبا الرقم القياسي في الجولة الأولى.	حطم أربعة وعشرون لاعبا الرقم القياسي في الجولة الأولى، وهو أعلى ثالث رقم في تاريخ بطولة الولايات المتحدة المفتوحة .
1	235	235	وفقا لمتحدثة باسم شركة أوراكل: لم يتم طرح تلك المحادثات اعتبارا من ليلة الثلاثاء	وفقا لمتحدثة باسم شركة أوراكل : لم يتم طرح تلك المحادثات .
1	236	236	يقول المحامون وغيرهم ممن هم على دراية بالتحقيق الفيدرالي: يبقى التركيز على كامبل، على الرغم من أن النيابة العامة رفضت مناقشة التحقيق.	يقول المحامون وغيرهم ممن هم على دراية بالتحقيق أن التركيزلا يزال على كامبل ، في حين يرفض المدعون الفيدراليون مناقشة التحقيق .
0	237	237	احتشد أصدقاء روبرت دي نيرو بالأمس حوله، بعد أن تم تشخيص حالته بأنه مصاب بسرطان البروستاتا.	قال متحدث باسم نجم هوليود ،روبرت دي نيرو اليوم ،أنه تم تشخيصه حالته بوجود سرطان البروستاتا.
1	238	238	أوقفتسل سلتا كل من البرتسونس و رالف كروجر عمالها ، كرد على ذلك.	أوقفت سلسلة رالف كروجروسلسة البرتسونس على الفور عمال البقالة التابعين لها إظهارا للتضامن.
0	239	239	حاولت تايوان على مدار سبع سنوات الحصول على منصب مراقب للأمم المتحدة التابعة لمنظمة الصحة العالمية ، ولكن تم الرفض مرة أخرى في مؤتمرها السنوي في جنيف في تاريخ 19 مارس .	سعت على مدار سبع سنوات للحصول على منصب مراقب ، ولكن طلبها قبل بالرفض مرة أخرى ، في 19 مايو ،في مؤتمر منظمة الصحة العالمية السنوي في جنيف.
0	240	240	انخفض مؤشر ناسداك كومبوزت لأسهم التكنولوجيا المعبأة <أسهم التكنولوجيا>بمقدار 37.78 نقطة أو 1.94 في المئة لتصل إلى 1،912.36.	هبط مؤشر ناسداك كومبوزت بمقدار 2.95، أو 0.2 في المئة، خلال الأسبوع ليصل إلى  1،912.36 بعد عثرة بمقدار 37.78 يوم أمس.
